97	6.94
96	7.36
67	2.36
80	4.28
58	1.46
65	2.38
44	0.78
31	0.24
111	12.46
113	11.65
114	14
104	9.05
73	3.12
80	3.74
59	1.88
81	4.87
50	1.14
28	0.22
50	0.98
27	0.19
93	7.25
73	2.88
79	3.67
72	3.13
121	15.65
85	5.42
107	9.64
71	3.47
82	4.91
75	3.57
74	2.75
95	7.39
82	4.93
75	3.58
92	6.49
43	0.68
70	2.87
63	2.36
80	4.04
66	2.51
29	0.2
70	3.16
100	8.22
85	5.69
130	20.44
85	5.44
69	2.79
81	4.27
72	2.89
74	3.37
70	3.12
59	1.6
67	2.37
67	2.66
25	0.31
129	19.57
133	22.41
107	11.86
92	7.53
21	0.28
145	31.43
114	13.73
70	3.11
118	17.16
98	9.35
65	2.32
95	7.59
93	6.76
83	4.93
100	8.93
92	7.71
101	9.72
76	4.38
76	4.09
59	2.03
99	8.67
100	9.99
90	6.53
143	29.38
97	7.57
107	10.84
73	3.11
103	10.12
82	4.83
92	7.21
107	17.07
108	10.7
70	2.81
77	3.55
94	7.35
146	26.87
112	13.18
72	3.09
77	3.69
70	2.6
38	0.45
37	0.4
68	2.56
115	14.02
129	21.38
129	20.67
108	11.3
123	16.86
100	10.22
91	6.53
107	10.76
90	5.36
98	7.39
97	7.39
90	5.9
76	3.72
55	1.35
147	29.3
135	26.1
111	15.21
116	16.38
136	24.2
104	11.05
100	8.96
126	22.19
122	16.79
96	7.83
99	9.7
106	11.89
99	9.28
103	10.06
107	12.95
97	8.36
98	8.04
76	3.81
89	5.59
98	8.55
86	4.46
77	3.91
49	1.02
85	7.46
33	0.35
116	15.84
90	7.35
95	7.4
104	11.41
43	0.72
98	9.74
83	4.69
81	4.57
117	15.42
95	6.84
73	3.55
80	4.93
80	4.63
87	6.52
77	3.55
75	3.72
68	2.6
44	0.75
74	3.74
102	11.45
93	7.61
87	6.26
69	2.95
76	3.32
60	1.79
44	0.76
48	0.95
33	0.33
48	0.97
70	2.74
63	2.24
108	11.7
117	13.55
102	8.77
107	9.45
76	3.28
87	5.5
78	4.13
87	5.44
77	3.7
128	21.31
116	13.03
93	7.61
116	12.74
122	18.03
66	2.37
69	1.7
101	10
66	2.48
74	3.42
66	2.37
28	0.2
97	8.3
81	4.33
77	4.06
92	7.46
86	5.25
75	3.26
91	7.52
84	5.04
90	6.89
78	4.08
71	3.11
40	0.56
64	2.16
83	4.85
93	6.37
70	2.79
93	7.13
70	3.03
98	7.86
93	7.68
102	9
91	6.74
35	0.36
84	5.78
100	9.16
111	14.27
83	4.96
83	5.5
56	1.41
54	1.33
75	3.15
37	0.51
43	0.71
50	1.12
37	0.42
35	0.36
107	11.68
82	5.64
92	6.51
82	4.69
108	13.66
95	6.46
95	7.56
94	7.22
93	6.94
82	4.74
85	6
96	8.48
90	6.12
32	0.26
29	0.17
106	10.71
37	0.41
97	6.91
53	1.19
36	0.39
37	0.45
33	0.28
33	0.33
99	8.5
90	7.19
39	0.6
145	30
153	37.55
130	20.63
137	26.25
157	36.26
154	44.35
142	30.98
133	23.04
156	45.67
124	16.54
101	8.49
78	3.97
103	9.98
86	5.51
80	4.53
146	32.6
128	26
155	30
148	29.4
135	19.8
140	23.8
141	23.4
137	21
137	21.9
125	18
130	18.4
135	27.4
140	24.3
135	20.2
122	15.8
144	31.36
163	46.18
151	37.52
132	24.33
140	28.54
118	17.77
146	34.62
142	29.01
136	26.18
117	15.26
128	20.41
131	23.5
120	14.88
98	9.69
125	17.83
126	16.47
134	21.99
138	29.25
136	24.3
146	30.31
143	30.2
132	22.82
146	31.69
106	10.42
116	16.16
132	22.99
126	22.56
120	14.45
117	16.29
128	20.87
125	21.31
135	21.5
132	20.52
123	15.18
139	29.76
127	21.27
127	22.55
115	15.32
130	23.28
110	17.03
78	4.04
82	5.1
97	8.49
102	9.84
118	17.01
105	11.44
105	9.08
85	5.14
87	5.17
125	20.82
130	21.09
107	10.82
107	11.2
122	20.43
108	12.4
137	27.33
107	12.59
113	14.22
87	7.19
87	5.33
78	3.71
115	13.93
113	14
113	15.06
111	15.19
113	14.59
125	20.51
108	13.04
118	15.65
122	18.65
108	12.94
120	16.53
100	8.79
110	11.82
126	19.28
100	8.75
120	16.26
131	25.24
132	22.21
117	15.78
96	7.58
91	6.29
123	20.04
86	6.92
60	1.76
100	6.97
71	2.78
60	1.39
98	6.11
60	1.35
43	0.63
95	6.78
88	5.05
45	0.56
61	1.74
42	0.47
75	3.03
52	1
46	0.68
32	0.35
42	0.55
50	0.91
42	0.52
57	1.21
80	4.5
45	0.68
45	0.69
37	0.35
82	4.39
68	2.11
51	0.85
62	1.79
60	1.4
60	1.14
42	0.38
46	0.65
50	0.86
48	0.73
46	0.6
42	0.52
60	1.11
52	1.03
46	0.62
60	1.48
37	0.44
55	1.04
48	0.52
86	5.7
67	2.34
57	1.54
62	1.48
58	1.37
52	0.98
147	26.34
151	26.95
131	18.81
143	25.33
134	18.34
130	17.37
120	13.04
119	12.01
130	15.71
125	13.29
147	26.71
143	23.14
135	19.29
125	13.53
140	20.76
134	18.27
145	19.52
145	23.96
113	9.35
131	15.86
150	27.58
128	14.98
112	9.72
110	8.46
121	11.48
136	19.31
125	14.07
149	25.3
120	12.44
130	18
126	14.25
133	17.76
140	19.41
145	21.88
136	18.61
139	20.32
120	11.82
135	18.75
114	10.79
130	17.24
117	9.86
150	29.25
105	7.84
139	20.28
138	20.02
130	16.21
117	12.27
145	21.61
134	19.26
115	11.4
111	10.5
125	15.52
146	24.93
146	26.2
131	16.81
144	21.85
130	16.5
145	23.68
128	17.67
134	20
130	17.62
130	15.48
142	21.19
146	24.26
106	9.01
133	19.2
139	19.33
144	23.29
138	20.2
136	19.68
107	9.06
130	14.74
139	22.24
145	24.36
138	18.93
120	12.49
115	11.27
125	13.96
123	12.87
120	12.82
115	11.85
145	26.96
102	7.48
142	21
139	21.65
107	7.76
143	30.04
146	34.53
130	23
102	23.01
82	4.35
83	4.4
47	0.71
46	0.67
42	0.48
45	0.56
48	0.72
40	0.34
71	2.71
52	0.83
42	0.42
48	0.78
45	0.59
47	0.43
50	0.81
45	0.56
46	0.54
45	0.56
37	0.33
48	0.73
50	0.67
46	0.64
42	0.54
46	0.5
47	0.67
37	0.34
45	0.55
40	0.46
38	0.36
42	0.48
40	0.54
45	0.82
34	0.29
42	0.63
54	1.33
47	0.92
123	17.35
109	11.25
134	22.58
111	10.66
134	22.01
111	10.86
113	12.56
108	10.69
155	32.88
120	15.29
112	10.58
113	10.49
135	21.08
115	13.7
95	9.33
47	0.85
47	0.96
38	0.51
110	11.85
113	11.88
105	8.88
107	11.78
107	8.88
90	5.3
81	3.68
67	1.87
156	42.55
141	31.07
154	42.45
137	28.17
157	35.74
140	25.47
134	30.82
149	32.74
157	41.8
152	33.5
143	28.9
154.6	31.91
150.6	28.86
183.5	48.27
148	26.01
148.3	24.13
158	32.73
162	37.14
138	21.12
139	22.87
154	33.04
151	29.41
144	23.46
134	16.23
141	19.83
122	12.58
110	8.87
118	10.94
114	10.63
124	13.86
132	20.39
142	21.63
148	25.07
110	8.78
122	12.4
105	10.32
94	6.53
87	6.01
82	4.54
99	6.85
95	6.84
103	9.56
93	7.78
92	5.92
96	7.36
78	3.66
76	3.44
104	10.02
79	3.63
89	6.12
72	3.04
54	1.16
80	3.98
93	6.58
71	2.75
90	5.63
45	0.71
63	1.95
52	1.11
50	0.88
49	0.76
85	4.76
45	0.7
81	4.6
45	0.6
48	0.82
81	4.08
87	5.47
87	5.21
58	1.46
73	3.3
45	0.73
83	5.1
43	0.62
78	3.42
82	4.75
75	2.93
74	3.11
61	1.73
83	4.2
88	5.95
48	0.82
68	2.47
52	1.11
66	2.15
97	9.67
77	4.27
70	1.95
46	0.68
48	0.7
48	0.76
60	1.13
57	1.39
45	0.64
70	2.55
45	0.62
53	1.04
52	1.01
52	0.92
51	0.94
51	0.92
52	1.04
46	0.73
85	5.4
80	4.65
91	6.5
82	5.17
50	0.85
77	4.06
86	4.85
48	0.74
62	1.91
45	0.63
48	0.63
52	1.02
66	2.06
60	1.29
63	1.15
48	0.67
45	0.65
48	0.7
52	0.96
58	1.56
47	0.7
46	0.71
50	0.87
50	0.92
51	1.04
50	0.94
52	1.02
52	1.01
48	0.74
92	7.09
75	3.5
50	0.84
94	6.53
115	10.55
102	10.06
88	5.53
93	6.6
108	9.91
98	7.1
98	8.7
84	4.72
100	7.72
112	11.88
117	13.66
91	6.43
70	2.8
84	4.9
107	10.55
98	7.01
98	8.63
88	5.9
76	3.09
98	7
92	5.84
86	4.86
92	6.71
85	3.93
112	11.99
110	10.25
95	6.85
96	8.07
110	11.52
90	6.14
92	6.18
83	4.43
89	5.67
110	10.85
105	8.72
78	4.19
76	3.23
68	2.27
58	1.6
67	2.55
57	1.45
107	10.91
88	5.42
87	4.59
107	11.46
98	7.9
95	6.33
112	11.56
94	7.11
65	2.21
71	2.37
61	1.87
67	2.44
87	4.84
80	3.9
67	1.96
60	1.87
70	2.42
63	1.87
67	2.31
66	2.21
60	1.78
80	3.61
73	2.79
60	1.53
75	2.82
71	2.32
59	1.56
66	2.22
67	1.88
67	2.08
76	3.05
64	1.82
77	3.34
61	1.54
90	5.29
70	2.58
70	2.15
56	1.36
71	2.73
61	1.83
66	2.1
69	2.38
63	1.93
64	1.81
70	2.38
72	2.6
51	1.08
62	1.87
67	2.08
63	1.78
72	2.78
74	2.77
64	1.88
55	1.42
65	1.94
72	3
79	3.49
62	1.77
79	3.53
81	4.45
59	1.33
66	1.97
72	2.79
76	3.14
82	3.89
74	3.07
71	2.58
79	3.73
71	2.79
79	3.62
75	3.52
82	4.91
64	1.94
79	4.45
80	4.14
72	2.99
69	2.39
78	3.33
87	5.89
71	2.97
74	3.3
76	3.65
75	3.53
64	2.26
66	2.48
87	4.64
65	2.19
93	7.23
80	3.95
77	3.82
68	2.37
59	1.79
76	3.66
71	3.28
84	4.37
80	3.97
87	4.85
70	2.52
78	4.07
72	2.47
82	3.92
86	4.6
82	3.99
88	4.85
67	2.23
73	2.8
77	3.48
88	5.52
64	1.7
82	3.95
75	2.78
81	3.74
72	2.43
87	4.62
78	3.34
89	5.78
88	4.51
85	3.46
72	2.08
80	5.94
72	2.68
85	4.46
60	1.41
65	1.82
76	2.2
86	4.59
72	2.42
75	3.03
100	7.05
75	2.56
68	2.04
73	2.54
73	2.62
70	2.28
67	1.92
88	4.84
84	4.11
76	3.13
65	1.64
69	2.17
67	1.93
76	3.04
82	3.71
77	2.61
65	1.68
78	3.23
70	2.16
65	1.73
68	1.93
74	2.64
83	3.97
76	3.03
67	1.64
67	2.04
64	1.65
89	4.7
68	2.02
71	2.38
79	3.34
88	5.07
72	2.41
68	2.11
66	1.83
65	1.89
71	2.22
